23,-144.78185,139.4969,-33.89134,-15.016034,-115.751785,-147.919,245.78165,171.11307,-126.51054,-110.57666,81.757225,32.855366,-81.982506,-69.37009,-139.25859
4,-139.65819,151.42206,-55.95461,7.1539636,-104.61623,-168.02298,227.81013,180.11905,-176.6002,-102.41869,68.0465,43.836254,-72.432106,-79.97384,-182.45769
9,-94.583786,77.09775,9.890624,-6.723175,-138.43193,-123.936966,206.70035,171.41298,-75.61529,-101.61541,42.71282,23.76444,-83.84737,-51.61083,-163.06096
16,-101.22825,135.35405,-27.251532,15.321937,-97.039635,-169.18056,191.36325,185.5728,-165.40123,-84.10279,48.016575,27.514841,-87.36617,-50.27221,-183.92705
18,-164.89816,144.01463,-66.17659,-5.096623,-76.52056,-144.56058,195.95036,183.418,-137.67383,-83.87485,72.70605,21.198248,-69.01212,-89.47333,-213.0203
7,-146.85283,104.39243,-57.060883,-45.99193,-83.49205,-164.57808,147.79242,144.36882,-109.17836,-74.37009,54.663704,20.581526,-79.29073,-94.22176,-166.42317
19,-125.042625,106.724754,-13.854919,-0.22166348,-71.0743,-128.54285,197.31853,163.58311,-110.20094,-100.15433,52.313843,20.792553,-65.86327,-107.93947,-172.33563
0,-114.18839,158.25587,-42.239105,17.056944,-127.54099,-160.57817,248.7852,197.0834,-149.1277,-107.87225,54.62961,39.632805,-61.616924,-34.99706,-179.51437
13,-133.83707,111.22804,-14.4897995,-0.36250606,-131.34476,-152.11876,219.86401,168.94957,-145.04163,-98.54706,69.95904,47.56125,-92.77572,-83.15645,-171.71706
8,-156.10733,124.322624,-88.44862,-35.262222,-17.188797,-186.79915,152.33398,107.65177,-169.65807,-101.35413,35.432854,31.64723,-63.90051,-168.39487,-180.60736
1,-123.804115,112.41376,-17.022305,4.7571387,-86.76005,-133.2106,223.20657,162.86028,-124.112305,-120.42051,54.978466,32.443295,-72.5557,-108.05038,-158.6929
2,-152.12042,127.8626,-45.152653,-30.232288,-101.29576,-191.26122,204.17856,160.98778,-136.1826,-121.69507,43.386932,40.8709,-84.83917,-122.35858,-157.30896
10,-142.5965,96.421974,-73.1343,8.853695,-105.66282,-125.40963,186.97069,166.53355,-138.68275,-91.141106,70.97844,43.48135,-79.9571,-77.06446,-182.13896
17,-167.55193,144.42894,-97.39324,-48.10507,-51.87975,-200.63011,184.3925,132.88377,-171.06277,-107.53802,56.870857,29.295786,-73.64494,-143.38947,-171.65367
12,-106.87621,134.8587,-39.817207,3.855996,-144.68724,-162.3729,261.55707,187.31773,-150.68652,-124.925804,59.474514,41.858906,-73.70811,-55.987804,-167.78209
22,-102.61971,91.964165,-42.017834,8.939632,-158.11699,-157.89578,238.69873,171.57162,-119.339745,-154.31396,24.128355,56.109924,-84.27303,-69.60972,-148.556
11,-130.17525,125.09816,-46.59541,9.96358,-79.76619,-156.05945,201.07953,151.07957,-156.67108,-90.64251,43.15171,43.5337,-46.58218,-102.47941,-196.33492
3,-162.034,162.17119,-110.505424,-21.04801,-51.825775,-179.6662,187.35977,147.57365,-180.63329,-91.00994,64.02287,32.008057,-56.378395,-102.02785,-186.6453
15,-128.5587,146.83063,-54.964916,14.475898,-56.048042,-146.46513,166.66164,170.19164,-171.55605,-59.918373,65.45582,26.172613,-67.46034,-62.078205,-190.57298
24,-87.71666,139.40442,-92.66787,-32.79813,-197.7019,-215.68787,296.45575,185.0161,-131.2639,-187.60915,17.987827,44.33277,-88.55024,-26.04344,-145.16727
14,-119.95337,163.99666,-75.62899,35.130714,-91.87044,-160.60297,210.34972,185.27892,-181.43741,-99.59029,38.26827,49.496735,-45.03489,-58.379345,-185.65132
21,-119.576225,131.26065,-43.73831,38.46094,-106.79015,-119.591736,208.28555,162.45099,-158.94762,-79.89169,58.928932,56.584644,-49.21013,-46.332077,-184.10936
5,-111.44918,150.2954,-77.64481,-29.332478,-170.06448,-202.92725,287.8467,182.4478,-128.98845,-168.91147,33.233757,40.74511,-70.85348,-49.720703,-152.04277
20,-126.48743,146.65886,-110.82865,-63.635162,-138.10233,-226.23042,256.2068,148.15976,-147.58923,-164.50528,30.738379,36.374847,-82.712074,-81.726074,-142.67375
6,-88.841576,115.04421,-51.019848,18.295044,-134.11101,-112.62398,224.90527,192.70456,-121.86987,-89.94363,57.455868,22.768084,-64.145325,-5.2980666,-199.11302
