23,-24.198057,50.53911,-1.3166169,27.892014,4.679974,-0.35151556,79.49438,47.365467,17.239542,-49.302452,16.083832,-3.87059,-12.844063,5.9135466,23.051443
4,-29.604727,61.282818,-6.8693185,34.235317,14.546689,-11.592479,80.33999,56.398457,5.1256375,-48.976902,15.849276,-3.6234415,-11.654517,4.9515467,12.0615225
9,-14.711318,38.082066,15.56189,28.275427,-2.4439762,2.4342208,74.38683,50.97756,26.862669,-41.571224,6.0027537,-8.664596,-15.810289,5.949159,16.303617
16,-13.692841,48.65173,7.246199,34.30984,10.41802,-6.2889314,70.59935,53.484028,7.6894326,-39.680584,10.250155,-6.927331,-15.335312,10.058994,12.069254
18,-30.138523,51.276405,-5.544485,33.70093,16.027758,-6.211188,68.02461,51.749256,9.773367,-43.39314,17.310757,-3.1959715,-14.206194,3.6831307,7.2505755
7,-27.128561,50.250835,-4.370317,24.189306,14.109523,-7.1100593,67.50594,46.98772,12.049782,-40.628872,18.743559,-4.0006013,-12.4630575,4.184797,14.2948065
19,-22.115349,46.971546,9.140116,30.02925,16.030115,-3.0628304,72.50417,49.99161,17.651194,-43.97973,11.579381,-7.6917186,-16.065237,-1.8257229,20.610312
0,-9.909932,49.35063,4.7554436,30.167933,-6.196105,-1.3067563,81.027725,51.162334,8.794881,-45.77782,7.4073954,-5.424708,-10.000689,15.604377,18.270061
13,-26.399168,49.60864,10.124037,27.98046,2.1964786,-3.8052826,76.642525,50.61015,13.657384,-39.88223,17.93705,-4.5828857,-17.20414,4.472561,14.252108
8,-44.872025,56.434467,-26.5675,29.84635,46.86171,-22.151962,50.19446,43.032413,0.34384817,-43.835594,18.10858,3.36056,-12.625098,-19.237059,4.85286
1,-26.369886,46.744823,6.7165866,29.344547,13.641248,-3.053624,75.721375,50.42902,22.738655,-45.76324,14.113588,-6.6686883,-16.197863,-1.0745147,20.043032
2,-27.248138,54.303143,-7.9214478,25.94255,9.154971,-17.100006,74.896416,49.381695,7.2355967,-50.991634,11.959697,-0.48973283,-19.429583,-1.6378173,16.22286
10,-24.301598,43.796886,-4.088941,33.433453,6.413728,3.5739727,70.779076,50.51769,14.853418,-43.262722,18.831362,-3.4058201,-11.250129,9.094396,13.158549
17,-41.27166,61.29408,-22.553957,27.194166,29.830606,-22.71853,66.214066,48.065613,-0.18869941,-48.548214,21.088778,2.281866,-15.406328,-8.52815,11.95664
12,-1.5631139,48.901573,5.470916,33.779232,-8.714942,-3.3282173,85.68698,55.20828,5.0510826,-42.98215,9.297923,-11.81177,-8.861478,19.946043,10.343913
22,-15.154447,34.95223,-0.19791499,26.086552,-8.031876,-2.7156723,73.4603,47.64845,27.193045,-50.63713,2.4582293,-3.8352036,-15.621335,5.3070865,19.890268
11,-25.676855,51.81126,2.6739283,35.74177,16.374746,-4.6968775,74.88779,48.512833,8.936512,-42.752285,12.796246,-3.8339412,-5.7827826,2.2242055,11.794207
3,-26.077162,65.798935,-22.315636,31.899673,28.022068,-20.846275,66.32045,46.558517,-11.608367,-48.376827,17.828444,2.2224033,-11.203858,4.010736,11.796938
15,-23.520737,58.51191,-5.657502,37.616596,26.043522,-5.841924,67.99192,54.065975,-2.1587157,-38.139862,18.706068,-5.775623,-7.2640314,9.646595,7.141498
24,-7.4243584,44.658947,-19.082228,22.151014,-21.912323,-16.175032,85.55004,55.507576,23.00884,-68.728294,-6.495168,-1.9730195,-18.169613,11.882536,20.86952
14,-18.281704,53.61195,-4.698227,36.78904,11.713897,-4.632112,74.10314,51.190876,4.2641582,-44.74142,12.265384,-3.9039216,-5.5887475,11.896242,12.750155
21,-14.418091,44.403637,4.5941467,34.57963,3.9474099,4.251138,71.61504,46.11544,11.990097,-41.04322,9.663314,-3.6357613,-4.983338,12.324935,14.22197
5,-13.81871,51.325672,-14.581357,25.395857,-11.4123535,-17.522943,85.21608,56.702908,17.61132,-63.794506,-0.9067856,-3.1107264,-17.096006,9.450934,19.202404
20,-24.908915,56.597504,-20.844921,19.97067,3.1766193,-25.111532,76.7092,49.14467,10.551459,-61.540356,8.1486,0.32976258,-23.545897,1.9791259,21.650965
6,-2.1295135,43.731663,7.2993655,39.856308,1.1517296,11.614761,75.04284,51.683144,7.4880443,-38.140762,9.703623,-11.226649,-1.4817064,22.888601,11.15919
