23,-8.251349,17.70645,8.358081,14.247889,-21.724989,-14.662412,34.951363,20.43807,10.906001,-21.102156,6.540689,0.22849463,-22.13824,3.6232998,12.239339
4,-4.0027475,19.749193,3.811704,18.12395,-17.9036,-14.141578,38.03659,19.975306,7.345453,-24.162603,3.8697946,1.1270193,-16.99263,3.116527,10.590865
9,1.5228981,6.0579014,15.071947,12.350318,-26.84169,-11.82989,28.149424,21.292507,14.874883,-15.08539,-6.9363556,-2.465671,-18.7861,0.62142247,7.781984
16,1.4551853,16.192575,10.081939,14.431961,-14.893405,-13.604901,29.509848,20.363577,5.0707498,-15.365712,1.8374217,-2.2724776,-17.008535,4.536034,7.994096
18,-9.476459,17.299717,1.7865473,16.614124,-13.1653,-12.417138,28.064468,19.609875,6.501728,-18.326765,6.729715,0.86646694,-16.402979,4.238152,1.7775456
7,-3.012592,16.09233,2.3428946,11.696243,-13.834987,-11.687246,28.459028,14.662964,5.564894,-17.921839,5.7768283,1.5188482,-14.303565,3.9806154,9.032301
19,-1.886454,13.05602,11.83737,16.88714,-13.121353,-6.7042055,31.748854,20.105179,11.3314905,-17.854559,3.3026993,-1.3460921,-13.349085,-0.23251823,10.455681
0,1.0508579,19.528214,8.849414,21.25081,-25.087652,-15.899966,43.042442,27.916773,11.175313,-26.216135,-2.899948,-2.704306,-20.993155,6.596813,9.371651
13,-4.2620635,11.453023,9.246256,11.494647,-27.846983,-16.64408,29.406036,20.154509,9.17464,-16.276953,0.35068387,-0.61668885,-24.14665,4.3069406,7.3928123
8,-8.803816,11.2399435,1.3086337,13.209895,0.26469633,-13.9496765,17.50486,8.991542,4.7017474,-20.303308,-0.1909508,1.1095105,-13.320769,-11.848113,7.763967
1,-0.2095642,10.392185,15.541231,19.540014,-20.204216,-12.423884,36.916256,25.927347,17.076284,-22.629772,-4.1545005,-4.6324472,-21.346054,-4.0255547,12.773143
2,-9.5659485,14.105736,2.7299144,11.79692,-23.090012,-20.764452,29.834162,17.640526,10.579166,-23.386581,-2.6877003,0.37186828,-23.008505,-2.8320339,8.237644
10,-6.2552886,11.667738,1.8473418,17.084553,-16.209068,-6.6807704,27.233555,20.046156,7.799312,-17.130756,5.5638766,1.0003214,-14.830319,4.706253,2.3124397
17,-11.833127,16.202864,-4.425373,9.068492,-6.017423,-17.365532,24.33493,7.945643,6.618135,-25.541937,5.1174107,3.208474,-16.557573,-7.698055,12.587504
12,2.7438731,18.90962,7.39904,18.530453,-29.737732,-15.305867,44.309162,24.827696,10.214739,-26.01937,-1.0489057,-0.68042654,-21.562271,8.762279,12.3201
22,3.843116,7.3039603,5.211312,14.005483,-34.404507,-12.7714815,34.218235,22.71101,16.590794,-23.997095,-8.973144,-0.7051551,-21.832647,5.832032,10.845584
11,-6.158631,14.211502,6.9104905,16.600637,-12.015528,-9.70971,29.447052,16.519201,6.893914,-18.191664,5.05177,0.8985409,-12.61235,0.2763587,6.211715
3,-9.025729,21.544538,-5.162191,12.019212,-4.658913,-16.424614,27.412628,10.749216,2.103573,-24.008718,7.927533,3.2863045,-14.2110815,-1.2830658,10.367369
15,1.9671439,20.211077,7.664024,17.164536,-9.652552,-13.078303,32.38569,20.19658,2.6015787,-17.402512,3.700852,-1.7500476,-14.2755,5.924605,8.471887
24,6.1719356,14.181473,-2.3119972,10.986517,-42.479744,-25.468712,42.772552,23.385202,15.515784,-33.59083,-15.829558,-1.6919283,-27.664637,9.308211,12.644729
14,2.652805,19.473063,7.2369266,22.414865,-17.23079,-12.816863,38.48461,23.965864,5.893985,-22.305258,-1.5403012,-1.3162144,-14.388292,5.6324215,8.0330305
21,3.585701,10.979484,12.654714,23.6803,-22.91818,-7.6294665,34.897823,26.951914,11.019182,-17.675894,-3.5035672,-1.502881,-15.309341,5.4326787,4.521894
5,2.1752903,18.536827,0.5292519,14.005137,-37.311718,-24.713444,45.605396,24.405005,14.108024,-33.674603,-10.185192,-1.9610103,-27.702732,8.174453,13.452843
20,-3.0780337,19.430374,-5.9766383,9.513109,-28.922922,-26.52627,38.27462,14.772768,11.29993,-34.885834,-8.891597,1.0002553,-24.482834,2.3186164,16.055967
6,7.326938,16.350561,10.610638,20.85506,-26.31471,-6.32175,41.316463,26.909357,7.669202,-18.248272,2.696134,-1.4059623,-14.938367,14.639946,5.249058
